business_type,item_name,date,price,shelf_life_hours,quantity_available,quantity_sold,customer_demand,waste_quantity,weather_condition,holiday_flag,day_of_week,day_name,month,week_of_year,day_of_month,is_weekend,is_monday,is_friday,is_saturday,is_sunday,is_rainy,category,preparation_complexity,category_encoded,business_encoded,prev_day_demand,prev_day_sold,prev_day_waste,prev_week_demand,rolling_3day_demand,rolling_7day_demand,rolling_14day_demand,rolling_30day_demand,rolling_7day_std,rolling_14day_std,weekend_x_holiday,rainy_x_weekend,rainy_x_holiday,friday_x_weekend,day_sin,day_cos,month_sin,month_cos
Bakery,Croissants,2025-08-30,30,12.0,74,65,65,9,Clear,0,5,Saturday,8,35,30,1,0,0,1,0,0,pastry,4,5,0,41.0,41.0,4.0,106.0,47.333333333333336,45.142857142857146,47.714285714285715,46.86666666666667,12.785780792591066,19.765660087164274,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004
Bakery,Croissants,2025-08-31,30,12.0,68,68,71,0,Clear,0,6,Sunday,8,35,31,1,0,0,0,1,0,pastry,4,5,0,65.0,65.0,9.0,62.0,59.0,46.42857142857143,48.642857142857146,47.93333333333333,15.020620746794977,20.574843275810778,0,0,0,0,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004
Bakery,Croissants,2025-09-01,30,12.0,47,39,39,8,Clear,0,0,Monday,9,36,1,0,1,0,0,0,0,pastry,4,5,0,71.0,68.0,0.0,40.0,58.333333333333336,46.285714285714285,48.42857142857143,47.36666666666667,15.096514892675131,20.664775997647958,0,0,0,0,0.0,1.0,-1.0,-1.8369701987210297e-16
Bakery,Croissants,2025-09-02,30,12.0,45,43,43,2,Clear,0,1,Tuesday,9,36,2,0,0,0,0,0,0,pastry,4,5,0,39.0,39.0,8.0,38.0,51.0,47.0,48.92857142857143,47.233333333333334,14.753530650887154,20.424209939391822,0,0,0,0,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16
Bakery,Croissants,2025-09-03,30,12.0,49,49,50,0,Clear,0,2,Wednesday,9,36,3,0,0,0,0,0,0,pastry,4,5,0,43.0,43.0,2.0,34.0,44.0,49.285714285714285,49.857142857142854,47.766666666666666,13.597969036027472,20.133619579266853,0,0,0,0,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16
Bakery,Croissants,2025-09-04,30,12.0,52,40,40,12,Clear,0,3,Thursday,9,36,4,0,0,0,0,0,0,pastry,4,5,0,50.0,49.0,0.0,36.0,44.333333333333336,49.857142857142854,50.285714285714285,47.93333333333333,13.018302134924909,19.831709540448184,0,0,0,0,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16
Bakery,Croissants,2025-09-05,30,12.0,51,37,37,14,Clear,0,4,Friday,9,36,5,0,0,1,0,0,0,pastry,4,5,0,40.0,40.0,12.0,41.0,42.333333333333336,49.285714285714285,50.142857142857146,47.86666666666667,13.548853404308002,19.9262376040974,0,0,0,0,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16
Bakery,Croissants,2025-09-06,30,12.0,74,73,73,1,Clear,0,5,Saturday,9,36,6,1,0,0,1,0,0,pastry,4,5,0,37.0,37.0,14.0,65.0,50.0,50.42857142857143,47.785714285714285,49.0,15.317279380459428,13.82961466412719,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16
Bakery,Croissants,2025-09-07,30,12.0,77,54,54,23,Clear,0,6,Sunday,9,36,7,1,0,0,0,1,0,pastry,4,5,0,73.0,73.0,1.0,71.0,54.666666666666664,48.0,47.214285714285715,49.333333333333336,12.622730819174324,13.354218990085677,0,0,0,0,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16
Bakery,Croissants,2025-09-08,30,12.0,51,44,44,7,Clear,0,0,Monday,9,37,8,0,1,0,0,0,0,pastry,4,5,0,54.0,54.0,23.0,39.0,57.0,48.714285714285715,47.5,48.96666666666667,12.161610169083772,13.230210184969156,0,0,0,0,0.0,1.0,-1.0,-1.8369701987210297e-16
Bakery,Croissants,2025-09-09,30,12.0,47,36,36,11,Rainy,0,1,Tuesday,9,37,9,0,0,0,0,0,1,pastry,4,5,0,44.0,44.0,7.0,43.0,44.666666666666664,47.714285714285715,47.357142857142854,48.56666666666667,12.970662868107212,13.350927036998321,0,0,0,0,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16
Bakery,Croissants,2025-09-10,30,12.0,54,38,38,16,Clear,0,2,Wednesday,9,37,10,0,0,0,0,0,0,pastry,4,5,0,36.0,36.0,11.0,50.0,39.333333333333336,46.0,47.642857142857146,48.43333333333333,13.403979508588732,13.083207927352134,0,0,0,0,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16
Bakery,Croissants,2025-09-11,30,12.0,48,42,42,6,Clear,0,3,Thursday,9,37,11,0,0,0,0,0,0,pastry,4,5,0,38.0,38.0,16.0,40.0,38.666666666666664,46.285714285714285,48.07142857142857,48.43333333333333,13.275469680508301,12.766930151548005,0,0,0,0,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16
Bakery,Croissants,2025-09-12,30,12.0,47,41,41,6,Clear,0,4,Friday,9,37,12,0,0,1,0,0,0,pastry,4,5,0,42.0,42.0,6.0,37.0,40.333333333333336,46.857142857142854,48.07142857142857,48.7,12.889641466808031,12.766930151548005,0,0,0,0,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16
Bakery,Croissants,2025-09-13,30,12.0,67,54,54,13,Rainy,0,5,Saturday,9,37,13,1,0,0,1,0,1,pastry,4,5,0,41.0,41.0,6.0,73.0,45.666666666666664,44.142857142857146,47.285714285714285,49.1,7.221001117771487,11.957801260641984,0,1,0,0,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16
Bakery,Croissants,2025-09-14,30,12.0,80,77,77,3,Clear,0,6,Sunday,9,37,14,1,0,0,0,1,0,pastry,4,5,0,54.0,54.0,13.0,54.0,57.333333333333336,47.42857142857143,47.714285714285715,48.9,14.25782992905001,12.940268523123835,0,0,0,0,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16
Bakery,Croissants,2025-09-15,30,12.0,52,41,41,11,Clear,0,0,Monday,9,38,15,0,1,0,0,0,0,pastry,4,5,0,77.0,77.0,3.0,44.0,57.333333333333336,47.0,47.857142857142854,48.266666666666666,14.422205101855955,12.847371134008123,0,0,0,0,0.0,1.0,-1.0,-1.8369701987210297e-16
Bakery,Croissants,2025-09-16,30,12.0,44,43,43,1,Rainy,0,1,Tuesday,9,38,16,0,0,0,0,0,1,pastry,4,5,0,41.0,41.0,11.0,36.0,53.666666666666664,48.0,47.857142857142854,47.766666666666666,13.75984496036686,12.847371134008123,0,0,0,0,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16
Bakery,Croissants,2025-09-17,30,12.0,49,38,38,11,Clear,0,2,Wednesday,9,38,17,0,0,0,0,0,0,pastry,4,5,0,43.0,43.0,1.0,38.0,40.666666666666664,48.0,47.0,47.63333333333333,13.75984496036686,13.091394707387575,0,0,0,0,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16
Bakery,Croissants,2025-09-18,30,12.0,50,35,35,15,Clear,0,3,Thursday,9,38,18,0,0,0,0,0,0,pastry,4,5,0,38.0,38.0,11.0,42.0,38.666666666666664,47.0,46.642857142857146,47.6,14.50287327853806,13.36244532467561,0,0,0,0,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16
Bakery,Croissants,2025-09-19,30,12.0,49,37,37,12,Rainy,0,4,Friday,9,38,19,0,0,1,0,0,1,pastry,4,5,0,35.0,35.0,15.0,41.0,36.666666666666664,46.42857142857143,46.642857142857146,47.6,14.853250405855533,13.36244532467561,0,0,0,0,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16
Bakery,Croissants,2025-09-20,30,12.0,74,69,69,5,Clear,0,5,Saturday,9,38,20,1,0,0,1,0,0,pastry,4,5,0,37.0,37.0,12.0,54.0,47.0,48.57142857142857,46.357142857142854,48.766666666666666,17.04755254043957,12.785852414994551,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16
Bakery,Croissants,2025-09-21,30,12.0,70,70,73,0,Clear,0,6,Sunday,9,38,21,1,0,0,0,1,0,pastry,4,5,0,69.0,69.0,5.0,77.0,59.666666666666664,48.0,47.714285714285715,49.9,15.96871942267131,14.546628324267989,0,0,0,0,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16
Bakery,Croissants,2025-09-22,30,12.0,53,48,48,5,Clear,0,0,Monday,9,39,22,0,1,0,0,0,0,pastry,4,5,0,73.0,70.0,0.0,41.0,63.333333333333336,49.0,48.0,47.96666666666667,15.673757260678327,14.507292595847737,0,0,0,0,0.0,1.0,-1.0,-1.8369701987210297e-16
Bakery,Croissants,2025-09-23,30,12.0,48,41,41,7,Clear,0,1,Tuesday,9,39,23,0,0,0,0,0,0,pastry,4,5,0,48.0,48.0,5.0,43.0,54.0,48.714285714285715,48.357142857142854,47.266666666666666,15.818915741544842,14.248385295060059,0,0,0,0,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16
Bakery,Croissants,2025-09-24,30,12.0,46,43,43,3,Clear,0,2,Wednesday,9,39,24,0,0,0,0,0,0,pastry,4,5,0,41.0,41.0,7.0,38.0,44.0,49.42857142857143,48.714285714285715,47.36666666666667,15.360741549560062,14.029795609172822,0,0,0,0,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16
Bakery,Croissants,2025-09-25,30,12.0,48,40,40,8,Clear,0,3,Thursday,9,39,25,0,0,0,0,0,0,pastry,4,5,0,43.0,43.0,3.0,35.0,41.333333333333336,50.142857142857146,48.57142857142857,47.43333333333333,14.679107277903189,14.113355844263737,0,0,0,0,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16
Bakery,Croissants,2025-09-26,30,12.0,48,47,47,1,Clear,0,4,Friday,9,39,26,0,0,1,0,0,0,pastry,4,5,0,40.0,40.0,8.0,37.0,43.333333333333336,51.57142857142857,49.0,47.86666666666667,13.63643578624491,13.955974733755825,0,0,0,0,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16
Bakery,Croissants,2025-09-27,30,12.0,81,53,53,28,Clear,0,5,Saturday,9,39,27,1,0,0,1,0,0,pastry,4,5,0,47.0,47.0,1.0,69.0,46.666666666666664,49.285714285714285,48.92857142857143,48.43333333333333,11.382944635349347,13.930952177486963,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16
Bakery,Croissants,2025-09-28,30,12.0,68,57,57,11,Clear,0,6,Sunday,9,39,28,1,0,0,0,1,0,pastry,4,5,0,53.0,53.0,28.0,73.0,52.333333333333336,47.0,47.5,48.96666666666667,6.298147875897055,11.673441256511758,0,0,0,0,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16
Bakery,Croissants,2025-09-29,30,12.0,48,38,38,10,Rainy,0,0,Monday,9,40,29,0,1,0,0,0,1,pastry,4,5,0,57.0,57.0,11.0,48.0,49.333333333333336,45.57142857142857,47.285714285714285,48.06666666666667,7.114706432386902,11.828444019062184,0,0,0,0,0.0,1.0,-1.0,-1.8369701987210297e-16
Bakery,Croissants,2025-09-30,30,12.0,49,36,36,13,Clear,0,1,Tuesday,9,40,30,0,0,0,0,0,0,pastry,4,5,0,38.0,38.0,10.0,41.0,43.666666666666664,44.857142857142854,46.785714285714285,46.9,7.8619033197772,12.166654122127106,0,0,0,0,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16
Bakery,Croissants,2025-10-01,30,12.0,53,48,48,5,Rainy,0,2,Wednesday,10,40,1,0,0,0,0,0,1,pastry,4,5,0,36.0,36.0,13.0,43.0,40.666666666666664,45.57142857142857,47.5,47.2,7.892129895390357,11.901842132789621,0,0,0,0,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001
Bakery,Croissants,2025-10-02,30,12.0,60,54,54,6,Clear,0,3,Thursday,10,40,2,0,0,0,0,0,0,pastry,4,5,0,48.0,48.0,5.0,40.0,46.0,47.57142857142857,48.857142857142854,47.56666666666667,8.017837257372722,11.441201811920768,0,0,0,0,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001
Bakery,Croissants,2025-10-03,30,12.0,52,41,41,11,Clear,0,4,Friday,10,40,3,0,0,1,0,0,0,pastry,4,5,0,54.0,54.0,6.0,47.0,47.666666666666664,46.714285714285715,49.142857142857146,47.266666666666666,8.400680244565226,11.169030967243888,0,0,0,0,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001
Bakery,Croissants,2025-10-04,30,12.0,77,77,86,0,Clear,0,5,Saturday,10,40,4,1,0,0,1,0,0,pastry,4,5,0,41.0,41.0,11.0,53.0,60.333333333333336,51.42857142857143,50.357142857142854,48.8,17.183879488803278,14.047212386241483,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001
Bakery,Croissants,2025-10-05,30,12.0,91,64,64,27,Clear,0,6,Sunday,10,40,5,1,0,0,0,1,0,pastry,4,5,0,86.0,77.0,0.0,57.0,63.666666666666664,52.42857142857143,49.714285714285715,49.7,17.75628661307634,13.10565686099869,0,0,0,0,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001
Bakery,Croissants,2025-10-06,30,12.0,55,53,53,2,Clear,0,0,Monday,10,41,6,0,1,0,0,0,0,pastry,4,5,0,64.0,64.0,27.0,38.0,67.66666666666667,54.57142857142857,50.07142857142857,49.03333333333333,16.591736325222687,13.123462756653636,0,0,0,0,0.0,1.0,-0.8660254037844386,0.5000000000000001
Bakery,Croissants,2025-10-07,30,12.0,50,46,46,4,Rainy,0,1,Tuesday,10,41,7,0,0,0,0,0,1,pastry,4,5,0,53.0,53.0,2.0,36.0,54.333333333333336,56.0,50.42857142857143,48.766666666666666,15.088627063675023,12.924123453177293,0,0,0,0,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001
Bakery,Croissants,2025-10-08,30,12.0,52,52,57,0,Clear,0,2,Wednesday,10,41,8,0,0,0,0,0,0,pastry,4,5,0,46.0,46.0,4.0,48.0,52.0,57.285714285714285,51.42857142857143,49.2,14.67099503231103,12.846515754591493,0,0,0,0,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001
Bakery,Croissants,2025-10-09,30,12.0,59,48,48,11,Clear,0,3,Thursday,10,41,9,0,0,0,0,0,0,pastry,4,5,0,57.0,52.0,0.0,54.0,50.333333333333336,56.42857142857143,52.0,49.6,15.064938796834877,12.471505985183265,0,0,0,0,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001
Bakery,Croissants,2025-10-10,30,12.0,51,40,40,11,Rainy,0,4,Friday,10,41,10,0,0,1,0,0,1,pastry,4,5,0,48.0,48.0,11.0,41.0,48.333333333333336,56.285714285714285,51.5,49.666666666666664,15.239360066554466,12.822756213976671,0,0,0,0,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001
Bakery,Croissants,2025-10-11,30,12.0,74,60,60,14,Rainy,0,5,Saturday,10,41,11,1,0,0,1,0,1,pastry,4,5,0,40.0,40.0,11.0,86.0,49.333333333333336,52.57142857142857,52.0,50.266666666666666,8.443086774735537,13.020693588993714,0,1,0,0,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001
Bakery,Croissants,2025-10-12,30,12.0,80,76,76,4,Clear,0,6,Sunday,10,41,12,1,0,0,0,1,0,pastry,4,5,0,60.0,60.0,14.0,64.0,58.666666666666664,54.285714285714285,53.357142857142854,51.43333333333333,11.729084728631998,14.489291233168068,0,0,0,0,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001
Bakery,Croissants,2025-10-13,30,12.0,54,54,58,0,Clear,0,0,Monday,10,42,13,0,1,0,0,0,0,pastry,4,5,0,76.0,76.0,4.0,53.0,64.66666666666667,55.0,54.785714285714285,51.56666666666667,11.789826122551586,13.829614664127213,0,0,0,0,0.0,1.0,-0.8660254037844386,0.5000000000000001
Bakery,Croissants,2025-10-14,30,12.0,51,51,52,0,Rainy,0,1,Tuesday,10,42,14,0,0,0,0,0,1,pastry,4,5,0,58.0,54.0,0.0,46.0,62.0,55.857142857142854,55.92857142857143,50.733333333333334,11.231333720571964,12.7789748337728,0,0,0,0,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001
Bakery,Croissants,2025-10-15,30,12.0,61,39,39,22,Clear,0,2,Wednesday,10,42,15,0,0,0,0,0,0,pastry,4,5,0,52.0,51.0,0.0,57.0,49.666666666666664,53.285714285714285,55.285714285714285,50.666666666666664,12.86745618105725,13.418864857577738,0,0,0,0,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001
Bakery,Croissants,2025-10-16,30,12.0,58,51,51,7,Clear,0,3,Thursday,10,42,16,0,0,0,0,0,0,pastry,4,5,0,39.0,39.0,22.0,48.0,47.333333333333336,53.714285714285715,55.07142857142857,50.93333333333333,12.711075036023837,13.464850455990906,0,0,0,0,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001
Bakery,Croissants,2025-10-17,30,12.0,53,49,49,4,Clear,0,4,Friday,10,42,17,0,0,1,0,0,0,pastry,4,5,0,51.0,51.0,7.0,40.0,46.333333333333336,55.0,55.642857142857146,51.3,11.489125293076047,12.98287121768316,0,0,0,0,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001
Bakery,Croissants,2025-10-18,30,12.0,81,67,67,14,Clear,0,5,Saturday,10,42,18,1,0,0,1,0,0,pastry,4,5,0,49.0,49.0,4.0,60.0,55.666666666666664,56.0,54.285714285714285,52.36666666666667,12.274635093014636,10.276399934042866,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001
Bakery,Croissants,2025-10-19,30,12.0,79,78,78,1,Clear,0,6,Sunday,10,42,19,1,0,0,0,1,0,pastry,4,5,0,67.0,67.0,14.0,76.0,64.66666666666667,56.285714285714285,55.285714285714285,53.733333333333334,12.82853961179636,11.854428393114247,0,0,0,0,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001
Bakery,Croissants,2025-10-20,30,12.0,59,39,39,20,Clear,0,0,Monday,10,43,20,0,1,0,0,0,0,pastry,4,5,0,78.0,78.0,1.0,58.0,61.333333333333336,53.57142857142857,54.285714285714285,52.733333333333334,14.327795164843547,12.627373022547093,0,0,0,0,0.0,1.0,-0.8660254037844386,0.5000000000000001
Bakery,Croissants,2025-10-21,30,12.0,57,41,41,16,Clear,0,1,Tuesday,10,43,21,0,0,0,0,0,0,pastry,4,5,0,39.0,39.0,20.0,52.0,52.666666666666664,52.0,53.92857142857143,51.666666666666664,15.11070260885751,12.946423834785062,0,0,0,0,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001
Bakery,Croissants,2025-10-22,30,12.0,56,40,40,16,Clear,0,2,Wednesday,10,43,22,0,0,0,0,0,0,pastry,4,5,0,41.0,41.0,16.0,39.0,40.0,52.142857142857146,52.714285714285715,51.4,14.971401308590222,13.424596091494921,0,0,0,0,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001
Bakery,Croissants,2025-10-23,30,12.0,54,44,44,10,Clear,0,3,Thursday,10,43,23,0,0,0,0,0,0,pastry,4,5,0,40.0,40.0,16.0,51.0,41.666666666666664,51.142857142857146,52.42857142857143,51.5,15.290831364236665,13.574377932846012,0,0,0,0,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001
Bakery,Croissants,2025-10-24,30,12.0,58,56,56,2,Clear,0,4,Friday,10,43,24,0,0,1,0,0,0,pastry,4,5,0,44.0,44.0,10.0,49.0,46.666666666666664,52.142857142857146,53.57142857142857,51.93333333333333,15.356090772378355,13.113201133058418,0,0,0,0,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001
Bakery,Croissants,2025-10-25,30,12.0,80,69,69,11,Clear,0,5,Saturday,10,43,25,1,0,0,1,0,0,pastry,4,5,0,56.0,56.0,2.0,67.0,56.333333333333336,52.42857142857143,54.214285714285715,52.9,15.693492736982234,13.661729654141814,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001
Bakery,Croissants,2025-10-26,30,12.0,91,78,78,13,Clear,0,6,Sunday,10,43,26,1,0,0,0,1,0,pastry,4,5,0,69.0,69.0,11.0,78.0,67.66666666666667,52.42857142857143,54.357142857142854,53.93333333333333,15.693492736982234,13.91516683808961,0,0,0,0,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001
Bakery,Croissants,2025-10-27,30,12.0,54,40,40,14,Clear,0,0,Monday,10,44,27,0,1,0,0,0,0,pastry,4,5,0,78.0,78.0,13.0,39.0,62.333333333333336,52.57142857142857,53.07142857142857,53.5,15.5548185766463,14.376606455864811,0,0,0,0,0.0,1.0,-0.8660254037844386,0.5000000000000001
Bakery,Croissants,2025-10-28,30,12.0,55,50,50,5,Clear,0,1,Tuesday,10,44,28,0,0,0,0,0,0,pastry,4,5,0,40.0,40.0,14.0,41.0,56.0,53.857142857142854,52.92857142857143,53.266666666666666,14.79221159291347,14.397992839357796,0,0,0,0,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001
Bakery,Croissants,2025-10-29,30,12.0,53,52,52,1,Clear,0,2,Wednesday,10,44,29,0,0,0,0,0,0,pastry,4,5,0,50.0,50.0,5.0,40.0,47.333333333333336,55.57142857142857,53.857142857142854,53.733333333333334,13.562904591287985,13.838948063942004,0,0,0,0,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001
Bakery,Croissants,2025-10-30,30,12.0,61,54,54,7,Clear,0,3,Thursday,10,44,30,0,0,0,0,0,0,pastry,4,5,0,52.0,52.0,1.0,44.0,52.0,57.0,54.07142857142857,54.333333333333336,12.635927614016564,13.81450901554811,0,0,0,0,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001
Bakery,Croissants,2025-10-31,30,12.0,60,52,52,8,Clear,0,4,Friday,10,44,31,0,0,1,0,0,0,pastry,4,5,0,54.0,54.0,7.0,56.0,52.666666666666664,56.42857142857143,54.285714285714285,54.46666666666667,12.77832987075048,13.752921767495726,0,0,0,0,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001
Bakery,Croissants,2025-11-01,30,12.0,87,75,75,12,Clear,0,5,Saturday,11,44,1,1,0,0,1,0,0,pastry,4,5,0,52.0,52.0,8.0,69.0,60.333333333333336,57.285714285714285,54.857142857142854,55.166666666666664,13.912994953331516,14.46936893449877,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384
Bakery,Croissants,2025-11-02,30,12.0,176,130,130,46,Clear,1,6,Sunday,11,44,2,1,0,0,0,1,0,pastry,4,5,0,75.0,75.0,12.0,78.0,85.66666666666667,64.71428571428571,58.57142857142857,58.13333333333333,30.641552863795287,24.241459354757346,1,0,0,0,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384
Bakery,Croissants,2025-11-03,30,12.0,57,49,49,8,Rainy,0,0,Monday,11,45,3,0,1,0,0,0,1,pastry,4,5,0,130.0,130.0,46.0,40.0,84.66666666666667,66.0,59.285714285714285,56.9,29.602927783132067,23.76302419056378,0,0,0,0,0.0,1.0,-0.5000000000000004,0.8660254037844384
Bakery,Croissants,2025-11-04,30,12.0,63,56,56,7,Clear,0,1,Tuesday,11,45,4,0,0,0,0,0,0,pastry,4,5,0,49.0,49.0,8.0,50.0,78.33333333333333,66.85714285714286,60.357142857142854,56.63333333333333,29.145774830602626,23.206786616310023,0,0,0,0,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384
Bakery,Croissants,2025-11-05,30,12.0,57,40,40,17,Rainy,0,2,Wednesday,11,45,5,0,0,0,0,0,1,pastry,4,5,0,56.0,56.0,7.0,52.0,48.333333333333336,65.14285714285714,60.357142857142854,56.2,30.487311958849205,23.206786616310023,0,0,0,0,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384
Bakery,Croissants,2025-11-06,30,12.0,55,54,54,1,Clear,0,3,Thursday,11,45,6,0,0,0,0,0,0,pastry,4,5,0,40.0,40.0,17.0,54.0,50.0,65.14285714285714,61.07142857142857,56.46666666666667,30.487311958849205,22.815191584402,0,0,0,0,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384
Bakery,Croissants,2025-11-07,30,12.0,65,58,58,7,Clear,0,4,Friday,11,45,7,0,0,1,0,0,0,pastry,4,5,0,54.0,54.0,1.0,52.0,50.666666666666664,66.0,61.214285714285715,56.5,30.13856886670853,22.78723857246074,0,0,0,0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384
Bakery,Croissants,2025-11-08,30,12.0,85,66,66,19,Clear,0,5,Saturday,11,45,8,1,0,0,1,0,0,pastry,4,5,0,58.0,58.0,7.0,75.0,59.333333333333336,64.71428571428571,61.0,57.1,29.881512041808747,22.722405073136365,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384
Bakery,Croissants,2025-11-09,30,12.0,86,78,78,8,Clear,0,6,Sunday,11,45,9,1,0,0,0,1,0,pastry,4,5,0,66.0,66.0,19.0,130.0,67.33333333333333,57.285714285714285,61.0,58.36666666666667,12.147898113312772,22.722405073136365,0,0,0,0,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384
Bakery,Croissants,2025-11-10,30,12.0,63,52,52,11,Clear,0,0,Monday,11,46,10,0,1,0,0,0,0,pastry,4,5,0,78.0,78.0,8.0,49.0,65.33333333333333,57.714285714285715,61.857142857142854,58.1,11.85628224071222,22.08674208261999,0,0,0,0,0.0,1.0,-0.5000000000000004,0.8660254037844384
Bakery,Croissants,2025-11-11,30,12.0,56,53,53,3,Clear,0,1,Tuesday,11,46,11,0,0,0,0,0,0,pastry,4,5,0,52.0,52.0,11.0,56.0,61.0,57.285714285714285,62.07142857142857,57.333333333333336,11.98212955076968,21.977135971152073,0,0,0,0,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384
Bakery,Croissants,2025-11-12,30,12.0,56,56,60,0,Clear,0,2,Wednesday,11,46,12,0,0,0,0,0,0,pastry,4,5,0,53.0,53.0,3.0,40.0,55.0,60.142857142857146,62.642857142857146,57.4,9.245333443212846,21.79840199808992,0,0,0,0,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384
Bakery,Croissants,2025-11-13,30,12.0,57,40,40,17,Rainy,0,3,Thursday,11,46,13,0,0,0,0,0,1,pastry,4,5,0,60.0,56.0,0.0,54.0,51.0,58.142857142857146,61.642857142857146,57.0,11.922367933546445,22.53410114217372,0,0,0,0,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384
Bakery,Croissants,2025-11-14,30,12.0,58,41,41,17,Rainy,0,4,Friday,11,46,14,0,0,1,0,0,1,pastry,4,5,0,40.0,40.0,17.0,58.0,47.0,55.714285714285715,60.857142857142854,57.06666666666667,13.573433435873719,23.081318262769425,0,0,0,0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384
